t,X0,Vx0,Y0,Vy0,X1,Vx1,Y1,Vy1
16.32,-0.9999999652883462,-0.0001654030541397651,-0.00026348302805775427,0.19999959673117185,0.9999999652883462,0.0001654030541397651,0.00026348302805775427,-0.19999959673117185
16.439999999999998,-0.9997848816114422,0.00733514004548344,0.011735649584226635,0.19995656511200674,0.9997848816114422,-0.00733514004548344,-0.011735649584226635,-0.19995656511200674
16.56,-0.9991196799868995,0.014839117481315901,0.023729497699980118,0.1998234172606458,0.9991196799868995,-0.014839117481315901,-0.023729497699980118,-0.1998234172606458
16.68,-0.9980040487957116,0.022350049268367082,0.035712646427243165,0.1995998456780281,0.9980040487957116,-0.022350049268367082,-0.035712646427243165,-0.1995998456780281
16.8,-0.9964374647877864,0.029871472280996632,0.04767965560810957,0.1992853330626846,0.9964374647877864,-0.029871472280996632,-0.04767965560810957,-0.1992853330626846
16.919999999999998,-0.9944191917818073,0.03740694812966497,0.05962504819023565,0.19887914886434768,0.9944191917818073,-0.03740694812966497,-0.05962504819023565,-0.19887914886434768
17.04,-0.99194827892539,0.04496007229087047,0.07154329636128649,0.19838034492830434,0.99194827892539,-0.04496007229087047,-0.07154329636128649,-0.19838034492830434
17.16,-0.989023558435389,0.05253448249809006,0.08342880901059899,0.1977877498137195,0.989023558435389,-0.05253448249809006,-0.08342880901059899,-0.1977877498137195
17.28,-0.9856436427463132,0.06013386792418942,0.09527591777852255,0.1970999613466217,0.9856436427463132,-0.06013386792418942,-0.09527591777852255,-0.1970999613466217
17.4,-0.9818069211703419,0.06776197846113281,0.10707886292923949,0.19631533798421968,0.9818069211703419,-0.06776197846113281,-0.10707886292923949,-0.19631533798421968
17.52,-0.9775115560033707,0.07542263403147334,0.11883177913776312,0.19543198860704608,0.9775115560033707,-0.07542263403147334,-0.11883177913776312,-0.19543198860704608
17.64,-0.9727554779140913,0.08311973499802348,0.13052867927631198,0.19444775981472634,0.9727554779140913,-0.08311973499802348,-0.13052867927631198,-0.19444775981472634
17.759999999999998,-0.9675363810044167,0.0908572718776574,0.14216343948485158,0.19336022296350283,0.9675363810044167,-0.0908572718776574,-0.14216343948485158,-0.19336022296350283
17.88,-0.9618517168167372,0.09863933687341336,0.15372978078370375,0.19216665661842808,0.9618517168167372,-0.09863933687341336,-0.15372978078370375,-0.19216665661842808
18.0,-0.9556986881787353,0.1064701345626426,0.16522125234268878,0.19086402983315387,0.9556986881787353,-0.1064701345626426,-0.16522125234268878,-0.19086402983315387
18.12,-0.9490742416910013,0.11435399469817395,0.17663121043759794,0.18944897869694508,0.9490742416910013,-0.11435399469817395,-0.17663121043759794,-0.18944897869694508
18.24,-0.9419750603222419,0.12229538389595516,0.187952799878759,0.1879177856651553,0.9419750603222419,-0.12229538389595516,-0.187952799878759,-0.1879177856651553
18.36,-0.9343975550823158,0.13029891836901358,0.19917893327042707,0.18626635483445028,0.9343975550823158,-0.13029891836901358,-0.19917893327042707,-0.18626635483445028
18.48,-0.9263378542038297,0.13836938079228858,0.21030226118835985,0.18449017189748187,0.9263378542038297,-0.13836938079228858,-0.21030226118835985,-0.18449017189748187
18.599999999999998,-0.9177917940308351,0.14651173302757145,0.22131515177526445,0.18258427878439387,0.9177917940308351,-0.14651173302757145,-0.22131515177526445,-0.18258427878439387
18.72,-0.9087549081268724,0.15473113146452483,0.2322096644224689,0.18054323776015485,0.9087549081268724,-0.15473113146452483,-0.2322096644224689,-0.18054323776015485
18.84,-0.8992224130486872,0.1630329472854888,0.24297751086198716,0.17836107204831028,0.8992224130486872,-0.1630329472854888,-0.24297751086198716,-0.17836107204831028
18.96,-0.8891891969004615,0.17142278169093886,0.25361003013246947,0.17603123175710716,0.8891891969004615,-0.17142278169093886,-0.25361003013246947,-0.17603123175710716
19.08,-0.8786498051478691,0.1799064849043022,0.26409815334800973,0.1735465399956323,0.8786498051478691,-0.1799064849043022,-0.26409815334800973,-0.1735465399956323
19.2,-0.8675984224651824,0.18849018045985966,0.2744323518569938,0.170899104562305,0.8675984224651824,-0.18849018045985966,-0.2744323518569938,-0.170899104562305
19.32,-0.8560288584648811,0.1971802835927122,0.2846026060550227,0.16808027263674813,0.8560288584648811,-0.1971802835927122,-0.2846026060550227,-0.16808027263674813
19.439999999999998,-0.8439345295723749,0.2059835245567524,0.29459835766210846,0.1650805504232527,0.8439345295723749,-0.2059835245567524,-0.29459835766210846,-0.1650805504232527
